tweet id,text,created at
1.00154E+18,"When do you think Pokemon Switch, allegedly titled Pokemon Let's GO Pikachu and Eevee, will be revealed? #PokemonSwitch #PokemonLetsGo",2018-05-29 19:13:27+00:00
1.00154E+18,"so, it wasn't pokemon that said it, but a tv show that has connections to pokemon and claims to have ""shocking"" news. they'll probably say, "" a brand new pokemon game called pokemon lets go pikachu and lets go eevee is coming soon! more details at e3!"" or something like that",2018-05-29 18:57:34+00:00
1.00154E+18,"I´m sooooo hyped!! I hope Pokemon Switch will be fine &lt;3 
#pokemon #pikachu #chibi #kawaii #kemono #pokemonswitch #PokemonLetsGo https://t.co/NqdrJUaVv8",2018-05-29 18:51:07+00:00
1.00153E+18,"RUMOR: We won't have to wait until Thursday for the Pokemon Switch Reveal, according to Emily Rogers!

She also expects reactions to be be mixed or divisive. #PokemonSwitch #PokemonLetsGo https://t.co/2zbvgbgtaF",2018-05-29 18:37:10+00:00
1.00152E+18,"psyduck!

#PokemonGoFest2018 
#PokemonGOarplus 
#PokemonGOAR
#PokemonGO 
#psyduck
#pikachu 
#PokemonLetsGoPikachu 
#PokemonLetsGoEevee 
#PokemonUltraSunMoon https://t.co/DqhRxr4dSc",2018-05-29 17:57:25+00:00
1.00152E+18,I liked a @YouTube video https://t.co/5WuMx3w8FB MAJOR NEWS!! Pokemon Switch REVEAL BEFORE MAY 31st Pokemon Lets GO Pikachu &amp; Lets GO,2018-05-29 17:53:02+00:00
1.00152E+18,I liked a @YouTube video https://t.co/6gURjhidPK Pokemon Switch NEWS - Insider Claims Reveal Before Thursday Pokemon Lets GO Pikachu &amp;,2018-05-29 17:50:43+00:00
1.00152E+18,GUYS! #PokemonDirect #PokemonLetsGo #Pokemon https://t.co/xXtNMrjbTm,2018-05-29 17:32:33+00:00
1.00152E+18,"@FolagoR By the way, Mr.TwitchPrime, there is a Pokémon Direct coming up tomorrow at 4 a.m. PDT! Who's ready for more #PokemonLetsGoPikachu #PokemonLetsGoEevee? https://t.co/OTCFJhODpc 

Stay tuned!!!",2018-05-29 17:28:46+00:00
1.00151E+18,MAJOR NEWS!! Pokemon Switch REVEAL BEFORE MAY 31st Pokemon Lets GO Pikac... https://t.co/GFTJp6IkuT via @YouTube,2018-05-29 17:20:32+00:00
1.00151E+18,"Thing that I will do when #PokemonLetsGoPikachu and #PokemonLetsGoEevee release
1. Deposit Pikachu or Eevee in the boxes forever
2. Pick new starter as my partner
3. If there is no new starter but just old Kanto Starter
4. Deposit old Kanto in the boxes forever like Pika/Eevee",2018-05-29 17:16:33+00:00
1.00151E+18,My clinic moved this weekend. Take a look at my view. @anthnplana 💪#PokemonGo #PokemonGOAdventureWeek #PokemonLetsGo https://t.co/hdVFbU94T2,2018-05-29 17:05:58+00:00
1.00151E+18,"""Emily Rogers confirms again: Pokémon Switch will be announced the 30th of May""
Jeez i can not handle the HYPE!
#Pokemon #PokemonLetsGoPikachu #PokemonLetsGOEevee #NintendoSwitch #PokemonLetsGo #PokemonDirect #PokemonSwitch",2018-05-29 17:03:02+00:00
1.00151E+18,"@bethesda and @Pokemon both teasing so hard right now, i cant take it imma explode! D:
#PokemonSwitch #PokemonLetsGo #Bethesda #StarField",2018-05-29 16:54:47+00:00
1.0015E+18,His face every time they say it. #PokemonLetsGo https://t.co/DKWiNTBfPR,2018-05-29 16:16:10+00:00
1.0015E+18,@ConnorEatsPants @Pokemon Oh my giddy gosh they said a phrase people commonly use Pokemon Lets Go confirmed hype loloololl ayayyyay,2018-05-29 16:11:58+00:00
1.00149E+18,I liked a @YouTube video https://t.co/VGRnwJz9ha Pokemon Switch NEWS - Insider Claims Reveal Before Thursday Pokemon Lets GO Pikachu &amp;,2018-05-29 16:04:48+00:00
1.00149E+18,"Lets party! and play bayblade or Pokemon GO!

@Google #googledevs #mangodevs #VForce #Grevolution #Engine #Gear #gotacatchemall #PokemonLetsGo https://t.co/wiSjuYDQA9",2018-05-29 16:03:44+00:00
1.00149E+18,Emily Rogers: Pokemon Let’s Go To Be Announced Before Thursday https://t.co/2NpTSHxZsy https://t.co/wjwoVUwb0U,2018-05-29 15:50:49+00:00
1.00149E+18,"So, according to Emily Rogers, the big Pokémon news will come out before Thursday (will not be revealed at Oha Suta) and it might not be a direct 🤨

#PokemonLetsGo #PokemonLetsGoPikachu #PokemonLetsGoEevee #NintendoSwitch #PokemonSwitch",2018-05-29 15:44:44+00:00
1.00149E+18,@Pokemon LETS GO!!,2018-05-29 15:27:50+00:00
1.00149E+18,Pokemon Lets go will be announced this week. True or false ? https://t.co/mrEXH57uwk,2018-05-29 15:27:04+00:00
1.00148E+18,"An example of what to expect.
https://t.co/je6JBARWB2
#PokemonLetsGo",2018-05-29 15:22:25+00:00
1.00148E+18,"I was hoping it was real, but turns out it was a dream I had seeing the trailer for #Pokemonletsgo",2018-05-29 15:17:23+00:00
1.00148E+18,"@pokexperto @pokebeach_wpm Actually, I did 😃 It’s in French but your name was quoted when I wrote it. All the credit is for you man : https://t.co/ypJueXQajV",2018-05-29 15:16:36+00:00
1.00148E+18,Right let's settle this. The big reveal is coming Thursday 31st May and the titles #PokemonLetsGoPikachu and #PokemonLetsGoEevee could be revealed! Which version will you be playing? #PokemonSwitch,2018-05-29 15:13:22+00:00
1.00148E+18,"IT'S HAPPENING! Japanese Variety Show, Oha Suta, will share ""shocking"" Pokémon news, which is listed as ""a moment a new story begins"". Episode is due to air on Thursday 31st May. Timings are:

7:05 am JST
11:05 pm BST

#PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee",2018-05-29 15:00:44+00:00
1.00148E+18,Thursday could literally be the best day ever or it could be an actual disappointment. Please bro @Pokemon don't fail me now! #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee,2018-05-29 14:58:07+00:00
1.00148E+18,"All the Pokemon accounts have published this video of the Pikachu Valley, is this a simple troll from Nintendo that knows how much the fans are waiting for the #PokemonSwitch official announcement, or actually a hint at #PokemonLetsGoPikachu? More to follow this week... https://t.co/GwaPs2be3U",2018-05-29 14:48:10+00:00
1.00147E+18,SO to @PokemonGOHubNet for adding on to the Nintendo Switch Hype!! All signs point towards an official reveal tomorrow.➡️ Keep an eye on my channel If your interested!#PokemonLetsGoPikachu #PokemonLetsGoEevee #PokemonGO https://t.co/qnA4GQCCbf,2018-05-29 14:34:39+00:00
1.00147E+18,"I feel like they're not going to reveal gen 8 on a children's variety show. My guess is more info on the upcoming movie, or the anime's next season. #PokemonLetsGo #PokemonSwitch",2018-05-29 14:30:32+00:00
1.00147E+18,GET READY FOLKS #PokemonSwitch #PokemonLetsGo #PokemonLetsGoPikachu https://t.co/XOKgGTBdIQ,2018-05-29 14:25:01+00:00
1.00147E+18,ITS HAPPENINGGFJXI #PokemonSwitch #PokemonLetsGo https://t.co/97rt5H4Ust,2018-05-29 14:23:44+00:00
1.00147E+18,Hard Party  de #Pikachu #PokemonLetsGoEevee #Pokémon #PokemonLetsGoPikachu https://t.co/15B6byJkVA,2018-05-29 14:18:11+00:00
1.00147E+18,Pokemon Lets Go Trolling,2018-05-29 14:09:43+00:00
1.00147E+18,@buildabear LMFAO imagine if Pokemon Lets Go P/E was just a cross promotional event with Build-a-Bear.,2018-05-29 14:09:32+00:00
1.00147E+18,"@IAmBoosh_88 @Fallonator32 And this twitter is basically the #podcast when #PokemonSwitch #PokemonLetsGo comes out..don't need to listen....but please do, we need the view 😉🤣",2018-05-29 14:08:25+00:00
1.00146E+18,Less than 5 minutes until supposed #PokemonLetsGo reveal / announcement!,2018-05-29 13:58:33+00:00
1.00146E+18,"@TyranitarTube Please don't let the name of the switch games be ""Pokémon: Lets Go Pikachu"" and ""Pokémon: Lets Go Eevee"". They could be called something much better.",2018-05-29 13:47:01+00:00
1.00146E+18,"Not going to get my hopes up, Ive been disappointed before, but it looks like its happening! #PokemonLetsGO
#Eevee
#Pikachu https://t.co/DBxKTdYry6",2018-05-29 13:42:18+00:00
1.00146E+18,@MustardSenor @MandJTV_Michael @Trickywii Pokemon lets go pikachu and eevee better have this,2018-05-29 13:38:02+00:00
1.00146E+18,@Batalla_Epica Remake Shinnoh vs Pokemon Lets Go,2018-05-29 13:29:28+00:00
1.00145E+18,"This is what I expect on 31st May
1 #PokemonLetsGoPikachu announce
2 Show new protagonist
3 Introduce Meanie region(aka same old Kanto)
4 New Starter reveal, Fire is Bull or Goat zodiac, I can't figure water and grass
5 Bad snake legendary for Eevee version &amp; Good snake for Pika https://t.co/TzjhP0Q3Ra",2018-05-29 13:07:45+00:00
1.00144E+18,So May 31st is when #pokemon decides to show us a reveal trailer for #PokemonLetsGoPikachu and #PokemonLetsGoEevee lol can’t complain we finally getting something here,2018-05-29 12:22:55+00:00
1.00142E+18,I'M CRYING 🤣 @theSupremeRk9s https://t.co/LcHBs0rtLT  #NintendoSwitch #PokemonSwitch #NintendoDirect #PokemonLetsGoEevee #PokemonLetsGoPikachu,2018-05-29 11:13:18+00:00
1.00142E+18,I liked a @YouTube video https://t.co/DawxePJME5 ALL Pokémon Lets GO Pikachu/Eevee SWITCH RUMORS &amp; LEAKS (so far),2018-05-29 10:57:02+00:00
1.00141E+18,"Brace yourselves... 
May 31st's #OhaSuta Episode will be reporting ""shocking news"" about the ""beginning of a new story"".
I don't think #PokemonSwitch will be announced without a previous #PokemonDirect, what'in your mind?🤔
#PokemonLetsGoPikachu #POKEMONLETSGOEEVEE 
#pokemon https://t.co/AfvLUOllHL",2018-05-29 10:41:52+00:00
1.00141E+18,"Waiting for information on the new Pokemon games like....😫

#Pokemon
#NintendoSwitch 
#PokemonLetsGo https://t.co/PkYkB2TRl8",2018-05-29 10:26:37+00:00
1.0014E+18,"So in the space of 2 hours, we've had ""shocking Pokémon news"" and ""a moment a new history is born"" change to ""Full of Pokémon Information"". This is still great, so stay hopefully! #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee",2018-05-29 10:05:17+00:00
1.00139E+18,Seeing a lot of rumors for a Pokémon announcement this week. This. Feels. Right. #Letsgo #PokemonLetsGo #PokemonSwitch https://t.co/KkYJqB2L1Y,2018-05-29 09:13:33+00:00
1.00139E+18,RUMOR: Pokemon Direct announcement could be within 24 hours. #PokemonSwitch #PokemonLetsGo,2018-05-29 09:11:49+00:00
1.00138E+18,pokemon lets go pikachu/eevee better not fuckin suck,2018-05-29 08:22:31+00:00
1.00138E+18,"‼️ BREAKING NEWS‼️

Pokemon Switch - ""Witness a new history of Pokémon being born""

📅 May 31, 2018 (Thursday) 
⏰ 07: 05 - 07: 30 (tv-tokyo)

Let's Go Pikachu and Eevee! #PokemonSwitch #PokemonLetsGo #NintendoSwitch https://t.co/0wgFwhNdZG",2018-05-29 08:13:03+00:00
1.00137E+18,pokemon lets go eevee is gonna end all of you https://t.co/ZgSRknTVgN,2018-05-29 07:52:52+00:00
1.00137E+18,"Pokemon News on May 31st!

#PokemonLetsGoPikachu #PokemonLetsGoEevee #PokemonLetsGo https://t.co/GtVVCy4Hww",2018-05-29 07:44:09+00:00
1.00137E+18,"IT'S MIDNIGHT! 🌎 THE MILLION DOLLAR QUESTION IS HERE! 

WILL YOU BE { MAD 🤬😡 SHOCKED 🤯😱😮 MINDBLOWN }
WHEN MEGAS LEAKS ARE SEEN ON THE BIG SCREEN?! 

""Get shock information about Pokémon!""

#PokemonLetsGO #PokemonSwitch #E3 #PokemonLetsGOEevee #PokemonGO #Leaks #Gen8 #HYPE",2018-05-29 07:30:39+00:00
1.00136E+18,"YES IT FINNALY HAPPENING FUCK YEAH SO NOW ALL YOU BULLSHITERS CAN GTFO SO WE CAN CELEBRATE THIS FUCKING EVENT HELL YEAH!!!!!
#POKEMONDIRECT 
#POKEMONLETSGOPIKACHU
#POKEMONLETSGOEEVEE https://t.co/ELrpTm6te8",2018-05-29 07:20:22+00:00
1.00132E+18,FAKE Pokemon regional variants #pokemonleaks #Pokemon #pokemonletsgo #fakemon https://t.co/IPyzyE8T1i,2018-05-29 04:22:14+00:00
1.00131E+18,"Nintendo is such a tease.
#PokemonLetsGo #PokemonSwitch https://t.co/s56R3sJdWq",2018-05-29 03:40:23+00:00
1.00128E+18,It’s been under our noses this whole time... #PokemonLetsGo https://t.co/LqBZr0dnwk,2018-05-29 02:01:50+00:00
1.00128E+18,Could the new Pokémon game for Switch be a step backwards for the series? https://t.co/cCMrRDvnIo,2018-05-29 01:43:27+00:00
1.00126E+18,another pokemon lets go Pikachu &amp; eevee leaked picture revealed!article ... https://t.co/kOo5hvFETQ via @YouTube,2018-05-29 00:48:45+00:00
1.00126E+18,I liked a @YouTube video https://t.co/npt52AfYhM another pokemon lets go Pikachu &amp; eevee leaked picture revealed!article review,2018-05-29 00:47:29+00:00
1.00126E+18,another pokemon lets go Pikachu &amp; eevee leaked picture revealed!article review: https://t.co/npt52AfYhM via @YouTube,2018-05-29 00:41:35+00:00
1.00126E+18,This is relevant once again... #PokemonLetsGo https://t.co/sEId1CTG13,2018-05-29 00:28:03+00:00
